review_id,puskesmas_id,puskesmas_name,puskesmas_title,wilayah,rating,review_text,reviewer_name,review_url,puskesmas_url,source_file,text_length,is_empty_text,is_very_short,has_rating,emoji_saja
PKM_SMG_009_R0371_522b0498,PKM_SMG_009,Halmahera,Puskesmas Halmahera,Semarang,5,👍👍👍👍👍,Leila Mauza Sajida,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNRGJyOURGZzZISzhBRRAB!2m1!1s0x0:0x529fa226b00c23eb!3m1!1s2@1:CIHM0ogKEMDbr9DFg6HK8AE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Halmahera&query_place_id=ChIJrXnhB5iMcC4R6yMMsCain1I,Puskesmas Halmahera.csv,5,False,True,True,True
PKM_SMG_009_R0817_9fdedc24,PKM_SMG_009,Halmahera,Puskesmas Halmahera,Semarang,5,🙏🙏🙏,BADHAR FAEYZA PUTRA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpbW9ySk9BEAE!2m1!1s0x0:0x529fa226b00c23eb!3m1!1s2@1:CIHM0ogKEICAgICimorJOA%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Halmahera&query_place_id=ChIJrXnhB5iMcC4R6yMMsCain1I,Puskesmas Halmahera.csv,3,False,True,True,True
PKM_SMG_009_R0847_499ee1b2,PKM_SMG_009,Halmahera,Puskesmas Halmahera,Semarang,5,🏥🏪,Yulius Bagus Caesar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBbm9pd3lRRRAB!2m1!1s0x0:0x529fa226b00c23eb!3m1!1s2@1:CIHM0ogKEICAgIDAnoiwyQE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Halmahera&query_place_id=ChIJrXnhB5iMcC4R6yMMsCain1I,Puskesmas Halmahera.csv,2,False,True,True,True
PKM_SMG_011_R0345_ddf8ff0f,PKM_SMG_011,Karangayu,Puskesmas Karangayu,Semarang,5,🙏🙏,semarak rmik,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0cThMR0NnEAE!2m1!1s0x0:0xfc0c7790c17c14bd!3m1!1s2@1:CIHM0ogKEICAgIDtq8LGCg%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Karangayu&query_place_id=ChIJ8wTcNjKLcC4RvRR8wZB3DPw,Puskesmas Karangayu.csv,2,False,True,True,True
PKM_SMG_011_R0466_626036d9,PKM_SMG_011,Karangayu,Puskesmas Karangayu,Semarang,5,👍,Friskila Erna s,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURObHFLbzJnRRAB!2m1!1s0x0:0xfc0c7790c17c14bd!3m1!1s2@1:CIHM0ogKEICAgIDNlqKo2gE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Karangayu&query_place_id=ChIJ8wTcNjKLcC4RvRR8wZB3DPw,Puskesmas Karangayu.csv,1,False,True,True,True
PKM_SMG_012_R0110_2e091222,PKM_SMG_012,Karangdoro,"Puskesmas Karangdoro (Pelayanan UGD, Rawat Inap dan Rawat Bersalin 24 Jam)",Semarang,5,🎖️🎖️🎖️🎖️🎖️,Qothrun Nada,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xNk0waEtiMVF3UWpCaE5XOHpPV2hMVVdRMVdHYxAB!2m1!1s0x0:0xbb50d10027a81fff!3m1!1s2@1:CAIQACodChtycF9oOm16M0hKb1QwQjBhNW8zOWhLUWQ1WGc%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Karangdoro%20(Pelayanan%20UGD%2C%20Rawat%20Inap%20dan%20Rawat%20Bersalin%2024%20Jam)&query_place_id=ChIJt3HBmlrzcC4R_x-oJwDRULs,Puskesmas Karangdoro.csv,10,False,True,True,True
PKM_SMG_012_R0115_86666c26,PKM_SMG_012,Karangdoro,"Puskesmas Karangdoro (Pelayanan UGD, Rawat Inap dan Rawat Bersalin 24 Jam)",Semarang,5,⭐️⭐️⭐️⭐️⭐️🥰,muhamad Faski,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xnMVZsUlFPRzl6VW1GaE16UjBXSFpwZFdvemIyYxAB!2m1!1s0x0:0xbb50d10027a81fff!3m1!1s2@1:CAIQACodChtycF9oOlg1VlRQOG9zUmFhMzR0WHZpdWozb2c%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Karangdoro%20(Pelayanan%20UGD%2C%20Rawat%20Inap%20dan%20Rawat%20Bersalin%2024%20Jam)&query_place_id=ChIJt3HBmlrzcC4R_x-oJwDRULs,Puskesmas Karangdoro.csv,11,False,True,True,True
PKM_SMG_012_R0503_e4463f41,PKM_SMG_012,Karangdoro,"Puskesmas Karangdoro (Pelayanan UGD, Rawat Inap dan Rawat Bersalin 24 Jam)",Semarang,5,👍🏻👍🏻,Nita Cahya,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUROOXV6WGtBRRAB!2m1!1s0x0:0xbb50d10027a81fff!3m1!1s2@1:CIHM0ogKEICAgIDN9uzXkAE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Karangdoro%20(Pelayanan%20UGD%2C%20Rawat%20Inap%20dan%20Rawat%20Bersalin%2024%20Jam)&query_place_id=ChIJt3HBmlrzcC4R_x-oJwDRULs,Puskesmas Karangdoro.csv,4,False,True,True,True
PKM_SMG_013_R0186_beada5ed,PKM_SMG_013,Karangmalang,Puskesmas Karang Malang,Semarang,5,👌👌👌,Murtini Lucky,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQdzc3V1d3EAE!2m1!1s0x0:0x80b5a93b54ec5a2b!3m1!1s2@1:CIHM0ogKEICAgIDPw77WWw%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Karang%20Malang&query_place_id=ChIJ299T8NaJcC4RK1rsVDuptYA,Puskesmas Karangmalang.csv,3,False,True,True,True
PKM_SMG_013_R0257_fa4275d2,PKM_SMG_013,Karangmalang,Puskesmas Karang Malang,Semarang,1,🤦🏻,Budi Setiyawan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKbmVqSzl3RRAB!2m1!1s0x0:0x80b5a93b54ec5a2b!3m1!1s2@1:CIHM0ogKEICAgICJnejK9wE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Karang%20Malang&query_place_id=ChIJ299T8NaJcC4RK1rsVDuptYA,Puskesmas Karangmalang.csv,2,False,True,True,True
PKM_SMG_014_R0193_36dc0162,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,😊,Falentino Souhuwat,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214cWJEaE9abmx3T1V4NFRWbHViVVI0YUZFeU1tYxAB!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CAIQACodChtycF9oOmxqbDhOZnlwOUx4TVlubUR4aFEyMmc%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,1,False,True,True,True
PKM_SMG_014_R0407_33ef8350,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,👍,Firoh Firoh,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s0eVJXZzRUbUZXVlZoNFJGaFhjbVJHTldaMFJGRRAB!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CAIQACodChtycF9oOk4yRWg4TmFWVVh4RFhXcmRGNWZ0RFE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,1,False,True,True,True
PKM_SMG_014_R0495_5f10fbcf,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,👍🏻👍🏻👍🏻,Ratna Dwi Amalia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZOHZDTHd3RRAB!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CIHM0ogKEICAgMCY8vCLwwE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,6,False,True,True,True
PKM_SMG_014_R0555_cfa0f833,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,👍🏻👍🏻👍🏻,if nuriyah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBaGVQVDhnRRAB!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CIHM0ogKEICAgMDAhePT8gE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,6,False,True,True,True
PKM_SMG_014_R0556_9c3b23e9,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,👍👍👍👍👍,Febrina Galuh,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBLWZxZ1J3EAE!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CIHM0ogKEICAgMDA-fqgRw%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,5,False,True,True,True
PKM_SMG_014_R0993_53f79211,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,👍👍,Muhammad Fathoni18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOLVpEcTJ3RRAB!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CIHM0ogKEICAgICN-ZDq2wE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,2,False,True,True,True
PKM_SMG_014_R0994_ce7a48c8,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,👍,arreza belva,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOdVkybzNnRRAB!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CIHM0ogKEICAgICNuY2o3gE%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,1,False,True,True,True
PKM_SMG_014_R1201_cc316212,PKM_SMG_014,Kedungmundu,Puskesmas Kedungmundu,Semarang,5,👍🏿,murtini cece,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHMS1DdFNnEAE!2m1!1s0x0:0xd65ce1495d3576e2!3m1!1s2@1:CIHM0ogKEICAgICG1-CtSg%7C%7C?hl=en,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Kedungmundu&query_place_id=ChIJpVnXTVuMcC4R4nY1XUnhXNY,Puskesmas Kedungmundu.csv,2,False,True,True,True
PKM_SMG_015_R0179_8d2881f4,PKM_SMG_015,Krobokan,Puskesmas Krobokan Lama,Semarang,5,👍,Sri Nurhayatun,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paVk5YaEZZWEl5YW5GaWMwZEthbUpUTkZWTVpGRRAB!2m1!1s0x0:0xc490370519981ff0!3m1!1s2@1:CAIQACodChtycF9oOjZVNXhFYXIyanFic0dKamJTNFVMZFE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Krobokan%20Lama&query_place_id=ChIJ0S8Ix8z0cC4R8B-YGQU3kMQ,Puskesmas Krobokan.csv,1,False,True,True,True
PKM_SMG_015_R0214_163cb889,PKM_SMG_015,Krobokan,Puskesmas Krobokan Lama,Semarang,5,👍🏻👍🏻👍🏻👍🏻👍🏻,salsaa billaaamp,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3al9IUnp3RRAB!2m1!1s0x0:0xc490370519981ff0!3m1!1s2@1:CIHM0ogKEICAgMCwj_HRzwE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Krobokan%20Lama&query_place_id=ChIJ0S8Ix8z0cC4R8B-YGQU3kMQ,Puskesmas Krobokan.csv,10,False,True,True,True
PKM_SMG_015_R0320_0572d64e,PKM_SMG_015,Krobokan,Puskesmas Krobokan Lama,Semarang,5,👍👍,naya official,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIenRUWHBBRRAB!2m1!1s0x0:0xc490370519981ff0!3m1!1s2@1:CIHM0ogKEICAgICHztTXpAE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Krobokan%20Lama&query_place_id=ChIJ0S8Ix8z0cC4R8B-YGQU3kMQ,Puskesmas Krobokan.csv,2,False,True,True,True
PKM_SMG_015_R0415_7c345500,PKM_SMG_015,Krobokan,Puskesmas Krobokan Lama,Semarang,5,👍🏻👍🏻👍🏻,Muammar Nizar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwLTRHMm93RRAB!2m1!1s0x0:0xc490370519981ff0!3m1!1s2@1:CIHM0ogKEICAgIDp-4G2owE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Krobokan%20Lama&query_place_id=ChIJ0S8Ix8z0cC4R8B-YGQU3kMQ,Puskesmas Krobokan.csv,6,False,True,True,True
PKM_SMG_015_R0468_dd0d7133,PKM_SMG_015,Krobokan,Puskesmas Krobokan Lama,Semarang,5,👍,Dilla R D,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlZzVQVnFRRRAB!2m1!1s0x0:0xc490370519981ff0!3m1!1s2@1:CIHM0ogKEICAgIDeg5PVqQE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Krobokan%20Lama&query_place_id=ChIJ0S8Ix8z0cC4R8B-YGQU3kMQ,Puskesmas Krobokan.csv,1,False,True,True,True
PKM_SMG_016_R0205_fdb6f92e,PKM_SMG_016,Lamper Tengah,UPTD Puskesmas Lamper Tengah,Semarang,5,😗😗😗😗😗,Imam Setiyadi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN6aTVTdnBRRRAB!2m1!1s0x0:0xe5f2c1d8423a4ea3!3m1!1s2@1:CIHM0ogKEICAgICzi5SvpQE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=UPTD%20Puskesmas%20Lamper%20Tengah&query_place_id=ChIJJ-92_5GMcC4Ro046QtjB8uU,Puskesmas Lamper Tengah.csv,5,False,True,True,True
PKM_SMG_017_R0039_49ccb119,PKM_SMG_017,Lebdosari,Puskesmas Lebdosari,Semarang,5,👍🏻👍🏻👍🏻👍🏻,wisnu hesta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwdVp6ZFhTWFkyYVdNdFpYRnBXalpJZG1WRldHYxAB!2m1!1s0x0:0x729b3f8da282f627!3m1!1s2@1:CAIQACodChtycF9oOlpuZzdXSXY2aWMtZXFpWjZIdmVFWGc%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Lebdosari&query_place_id=ChIJl_wVpyCLcC4RJ_aCoo0_m3I,Puskesmas Lebdosari.csv,8,False,True,True,True
PKM_SMG_017_R0676_02a1a41c,PKM_SMG_017,Lebdosari,Puskesmas Lebdosari,Semarang,5,👍🏻👍🏻,Anis Mudikaah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaa1BiMnhBRRAB!2m1!1s0x0:0x729b3f8da282f627!3m1!1s2@1:CIHM0ogKEICAgIDZkPb2xAE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Lebdosari&query_place_id=ChIJl_wVpyCLcC4RJ_aCoo0_m3I,Puskesmas Lebdosari.csv,4,False,True,True,True
PKM_SMG_021_R0198_3cf93df9,PKM_SMG_021,Miroto,Puskesmas Miroto,Semarang,5,😍😍😍,Nur Halisah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210MmNWVkRWV0UyYzJGcFVHSXhUVnBFT1RWWWNsRRAB!2m1!1s0x0:0x69a075f4628dbd2a!3m1!1s2@1:CAIQACodChtycF9oOmt2cVVDVWE2c2FpUGIxTVpEOTVYclE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Miroto&query_place_id=ChIJIZS9IFGLcC4RKr2NYvR1oGk,Puskesmas Miroto.csv,3,False,True,True,True
PKM_SMG_022_R0142_15d9615f,PKM_SMG_022,Ngaliyan,Puskesmas Ngaliyan,Semarang,5,👍👍👍👍,Azzahra Sindi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21FeVNrNVJiMFZMVGpoQlRGaDFiRFExY1Y5eFFWRRAB!2m1!1s0x0:0xaecbdd4062a953cc!3m1!1s2@1:CAIQACodChtycF9oOmEySk5Rb0VLTjhBTFh1bDQ1cV9xQVE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Ngaliyan&query_place_id=ChIJ_9WW7L2KcC4RzFOpYkDdy64,Puskesmas Ngaliyan.csv,4,False,True,True,True
PKM_SMG_022_R0302_5f7a803f,PKM_SMG_022,Ngaliyan,Puskesmas Ngaliyan,Semarang,5,👍🏻👍🏻,Izam Arif,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJdXBrTGJheEpPWTR3RRAB!2m1!1s0x0:0xaecbdd4062a953cc!3m1!1s2@1:CIHM0ogKEIupkLbaxJOY4wE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Ngaliyan&query_place_id=ChIJ_9WW7L2KcC4RzFOpYkDdy64,Puskesmas Ngaliyan.csv,4,False,True,True,True
PKM_SMG_022_R0992_2d564515,PKM_SMG_022,Ngaliyan,Puskesmas Ngaliyan,Semarang,5,🤙🏻,Ais Septiani,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKcmZiX2t3RRAB!2m1!1s0x0:0xaecbdd4062a953cc!3m1!1s2@1:CIHM0ogKEICAgIDJrfb_kwE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Ngaliyan&query_place_id=ChIJ_9WW7L2KcC4RzFOpYkDdy64,Puskesmas Ngaliyan.csv,2,False,True,True,True
PKM_SMG_023_R0237_7933c5e1,PKM_SMG_023,Ngemplak Simongan,Puskesmas Ngemplak Simongan,Semarang,5,👍,Yayaa Rahmadhani,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROdHZmQUFnEAE!2m1!1s0x0:0xf804bc586d86af7b!3m1!1s2@1:CIHM0ogKEICAgIDNtvfAAg%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Ngemplak%20Simongan&query_place_id=ChIJ-2vyDxeLcC4Re6-GbVi8BPg,Puskesmas Ngemplak Simongan.csv,1,False,True,True,True
PKM_SMG_026_R0134_7042a3f5,PKM_SMG_026,Pandanaran,Puskesmas Pandanaran,Semarang,5,👍,Priyo Tomo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tvdFZrVlNPV1JsY21zeU0wbGlYMnAxV1RCU1YxRRAB!2m1!1s0x0:0x99ad87cfb67eadcb!3m1!1s2@1:CAIQACodChtycF9oOkotVkVSOWRlcmsyM0liX2p1WTBSV1E%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pandanaran&query_place_id=ChIJNUUY3h2LcC4Ry61-ts-HrZk,Puskesmas Pandanaran.csv,1,False,True,True,True
PKM_SMG_026_R0148_00b175c5,PKM_SMG_026,Pandanaran,Puskesmas Pandanaran,Semarang,5,👍,Sevananda Bramantyo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkQ2JWRnVNMkZOT1RGSFNrdzFkVFZxUVY5UldGRRAB!2m1!1s0x0:0x99ad87cfb67eadcb!3m1!1s2@1:CAIQACodChtycF9oOldCbVFuM2FNOTFHSkw1dTVqQV9RWFE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pandanaran&query_place_id=ChIJNUUY3h2LcC4Ry61-ts-HrZk,Puskesmas Pandanaran.csv,1,False,True,True,True
PKM_SMG_026_R0162_a57d8f85,PKM_SMG_026,Pandanaran,Puskesmas Pandanaran,Semarang,5,👍👍👍,Mayangsari Hilda,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsVVEyeHdORTFUTkcxYVgwZE1RVXREZFhsaU5YYxAB!2m1!1s0x0:0x99ad87cfb67eadcb!3m1!1s2@1:CAIQACodChtycF9oOllUQ2xwNE1TNG1aX0dMQUtDdXliNXc%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pandanaran&query_place_id=ChIJNUUY3h2LcC4Ry61-ts-HrZk,Puskesmas Pandanaran.csv,3,False,True,True,True
PKM_SMG_026_R0165_2a9c10cb,PKM_SMG_026,Pandanaran,Puskesmas Pandanaran,Semarang,5,👍👍👍👍👍,Arsy Arfanda,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pVNWRGUlBkM1kyZVV0dk1YbGlTREJwYzBOb1pHYxAB!2m1!1s0x0:0x99ad87cfb67eadcb!3m1!1s2@1:CAIQACodChtycF9oOjU5dFRPd3Y2eUtvMXliSDBpc0NoZGc%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pandanaran&query_place_id=ChIJNUUY3h2LcC4Ry61-ts-HrZk,Puskesmas Pandanaran.csv,5,False,True,True,True
PKM_SMG_026_R0166_993f2938,PKM_SMG_026,Pandanaran,Puskesmas Pandanaran,Semarang,5,👍,Ika Rahma Safitri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SSVNuRm1YemxsWTJKaGJtUmhlakZGTWtFMlpWRRAB!2m1!1s0x0:0x99ad87cfb67eadcb!3m1!1s2@1:CAIQACodChtycF9oOmRISnFmXzllY2JhbmRhejFFMkE2ZVE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pandanaran&query_place_id=ChIJNUUY3h2LcC4Ry61-ts-HrZk,Puskesmas Pandanaran.csv,1,False,True,True,True
PKM_SMG_026_R0307_38f39f6c,PKM_SMG_026,Pandanaran,Puskesmas Pandanaran,Semarang,5,❤️❤️❤️❤️❤️❤️,nilam atuningtyas,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmcWV2NjdnRRAB!2m1!1s0x0:0x99ad87cfb67eadcb!3m1!1s2@1:CIHM0ogKEICAgIDfqev67gE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Pandanaran&query_place_id=ChIJNUUY3h2LcC4Ry61-ts-HrZk,Puskesmas Pandanaran.csv,12,False,True,True,True
PKM_SMG_028_R0204_ad8d2bc1,PKM_SMG_028,Poncol,Puskesmas Poncol,Semarang,5,👍🏻👍🏻👍🏻,anggita novia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEbWFtNS13RRAB!2m1!1s0x0:0x5a5fb023219453c6!3m1!1s2@1:CIHM0ogKEICAgICDmam5-wE%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Poncol&query_place_id=ChIJlfiHfK30cC4RxlOUISOwX1o,Puskesmas Poncol.csv,6,False,True,True,True
PKM_SMG_028_R0330_1b7a8470,PKM_SMG_028,Poncol,Puskesmas Poncol,Semarang,5,👍,aga eppino,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyeV9MaEN3EAE!2m1!1s0x0:0x5a5fb023219453c6!3m1!1s2@1:CIHM0ogKEICAgID2y_LhCw%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Poncol&query_place_id=ChIJlfiHfK30cC4RxlOUISOwX1o,Puskesmas Poncol.csv,1,False,True,True,True
PKM_SMG_030_R0047_e53fdbb5,PKM_SMG_030,Purwoyoso,Puskesmas Purwoyoso,Semarang,5,🔥🔥🔥,Frizila Indri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poc1JHRXRSMEpHUm5wS09GVlRhemRTTldWRU5tYxAB!2m1!1s0x0:0x410aef333e6a2fcd!3m1!1s2@1:CAIQACodChtycF9oOjhsRGEtR0JGRnpKOFVTazdSNWVENmc%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Purwoyoso&query_place_id=ChIJe3qTB9CKcC4RzS9qPjPvCkE,Puskesmas Purwoyoso.csv,3,False,True,True,True
PKM_SMG_030_R0170_29a948da,PKM_SMG_030,Purwoyoso,Puskesmas Purwoyoso,Semarang,5,👍,Yulia Chairunisa,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkVGVGUllWaTFzYjB4eE1VWktSbE5GVVZwaVgyYxAB!2m1!1s0x0:0x410aef333e6a2fcd!3m1!1s2@1:CAIQACodChtycF9oOldTeFRYVi1sb0xxMUZKRlNFUVpiX2c%7C%7C?hl=id,https://www.google.com/maps/search/?api=1&query=Puskesmas%20Purwoyoso&query_place_id=ChIJe3qTB9CKcC4RzS9qPjPvCkE,Puskesmas Purwoyoso.csv,1,False,True,True,True
